vivino_id,winery,year,name,type,rating,price,country,region,image_url
1810916,Pacheca,2015,Pacheca Late Bottled Vintage Port 2015,fortified,4.2,25.0,Portugal,Porto,//images.vivino.com/thumbs/EZv-CcyeTemCulwXFFDRDA_pl_480x640.png
1258698,Pacheca,2017,Pacheca Vintage Port 2017,fortified,4.2,61.56,Portugal,Porto,//images.vivino.com/thumbs/W_SGrEybRZalRduREZwlWQ_pl_480x640.png
1099392,Quinta do Vesuvio,2008,Quinta do Vesuvio Vintage Port 2008,fortified,4.3,152.5,Portugal,Porto,//images.vivino.com/thumbs/6nJ5LlAeS2y0dnjZRreZOA_pl_480x640.png
2038239,Churchill's,2018,Churchill's Estates Douro Branco 2018,white,3.7,11.18,Portugal,Douro,//images.vivino.com/thumbs/LxqWz8f1SAOLMLx2Ki3Ptw_pl_480x640.png
1150853,Poças,2019,Poças Coroa d’Ouro Branco 2019,white,3.5,7.25,Portugal,Douro,//images.vivino.com/thumbs/mgvhokpfTpKuAhp07dINdw_pl_480x640.png
4666871,Quinta do Gradil,2016,Quinta do Gradil Chardonnay 2016,white,3.6,8.45,Portugal,Lisboa,//images.vivino.com/labels/Q5h22QtTQj-VFysB2TLUWg.jpg
83903,Blandy's,2004,Blandy's Colheita Malmsey Madeira (Single Harvest) 2004,fortified,4.1,55.9,Portugal,Malmsey Madeira,//images.vivino.com/thumbs/1DYeVYXYQ5yAo4WpzWYHhg_pl_480x640.png
6592254,Lua Cheia - Saven,2018,Lua Cheia - Saven Maria Papoila Sauvignon Blanc 2018,white,3.6,7.95,Portugal,Minho,//images.vivino.com/thumbs/7NKDtn3-TiOBWx-NzvaLGA_pl_480x640.png
1251683,Lua Cheia - Saven,2016,Lua Cheia - Saven Alvarinho 'Nostalgia' 2016,white,3.8,18.25,Portugal,Vinho Verde,//images.vivino.com/thumbs/lqcwHMN8Qm6jD6xXAhSTNA_pl_480x640.png
1184243,Oboé,2008,Oboé Grande Escolha 2008,red,4.4,45.0,Portugal,Douro,//images.vivino.com/thumbs/Yo9cuvTfSIWykoWFNtUiwg_pl_480x640.png
75975,Casa Ferreirinha,2000,Casa Ferreirinha Barca Velha Douro 2000,red,4.8,635.0,Portugal,Douro,//images.vivino.com/thumbs/ooQmRipERdeq4HM4KGxlEA_pl_480x640.png
75975,Casa Ferreirinha,1995,Casa Ferreirinha Barca Velha Douro 1995,red,4.8,565.0,Portugal,Douro,//images.vivino.com/thumbs/VJHl9tsgT_W6xZRUIlRg9Q_pl_480x640.png
1884612,Quinta da Romaneira,2015,Quinta da Romaneira Petit Verdot 2015,red,4.2,19.0,Portugal,Duriense,//images.vivino.com/thumbs/Q13PnzyHRYCm41lTXWqYEQ_pl_480x640.png
13303,Ramos Pinto,1991,Ramos Pinto Vintage Porto 1991,fortified,4.4,103.95,Portugal,Porto,//images.vivino.com/labels/mb6YZJvhRHqKBB0UVWG2cQ.jpg
7656095,Maçanita,2018,Maçanita Reserva 2018,red,4.2,18.0,Portugal,Douro,//images.vivino.com/thumbs/P8g2I2Y6TACNFTlxj5IEVQ_pl_480x640.png
7656095,Maçanita,2019,Maçanita Reserva 2019,red,4.1,18.0,Portugal,Douro,//images.vivino.com/thumbs/P8g2I2Y6TACNFTlxj5IEVQ_pl_480x640.png
1141833,Borges,2004,Borges Vintage Port 2004,fortified,4.1,39.0,Portugal,Porto,//images.vivino.com/thumbs/pa1p0r2oSVCNZjXWhV6gTg_pl_480x640.png
1712414,Cartuxa,2020,Cartuxa EA Branco 2020,white,3.7,4.9,Portugal,Alentejano,//images.vivino.com/thumbs/TwiY3ifWRYGeFgWV7VZloQ_pl_480x640.png
1146296,Comenda Grande,2014,Comenda Grande Tinto 2014,red,3.9,23.0,Portugal,Alentejano,//images.vivino.com/thumbs/cCkpVyC8RBSWzvtU-X1wwg_pl_480x640.png
1614920,Maynard's,2016,Maynard's Vintage Port 2016,fortified,4.3,125.0,Portugal,Porto,//images.vivino.com/thumbs/Ub9moc7ETh-70VIMcDveew_pl_480x640.png
1099392,Quinta do Vesuvio,2010,Quinta do Vesuvio Vintage Port 2010,fortified,4.4,154.5,Portugal,Porto,//images.vivino.com/thumbs/6nJ5LlAeS2y0dnjZRreZOA_pl_480x640.png
8971,Niepoort,1912,Niepoort Colheita Port 1912,fortified,4.7,524.39,Portugal,Porto,//images.vivino.com/thumbs/WveiVp21RPGjgHGudv2NuQ_pl_480x640.png
1183111,Monte Branco,2017,Monte Branco Alento Reserva Tinto 2017,red,3.9,9.92,Portugal,Alentejo,//images.vivino.com/thumbs/eCl82znqRJu-17fFnQ5ZZA_pl_480x640.png
94299,José Maria da Fonseca,2018,José Maria da Fonseca Domini Douro 2018,red,3.6,6.58,Portugal,Douro,//images.vivino.com/thumbs/vanE0QrcRvCLUfTPrWI1Rw_pl_480x640.png
4168768,Vinha Maria,2018,Vinha Maria Premium Tinto 2018,red,3.8,5.93,Portugal,Dão,//images.vivino.com/thumbs/6mSA8VZQTSyHknMw6eehFQ_pl_480x640.png
1346150,Quinta de São Francisco,2018,Quinta de São Francisco Tinto 2018,red,3.8,7.0,Portugal,Óbidos,//images.vivino.com/thumbs/X9Q3sYChRB-UheRHDU0wIA_pl_480x640.png
5624124,Cascas,2016,Cascas Branco 2016,white,3.9,5.84,Portugal,Douro,//images.vivino.com/thumbs/NiGkQ3vmQ5y3Ko1ITL2M4w_pl_480x640.png
1200540,Herdade do Portocarro,2010,Herdade do Portocarro Cavalo Maluco Tinto 2010,red,4.1,32.8,Portugal,Península de Setúbal,//images.vivino.com/thumbs/YMu_qVOUQhC6FU4W6wllpw_pl_480x640.png
1189665,Quinta Vale D. Maria,2016,Quinta Vale D. Maria Curriculum Vitae Douro (CV) 2016,red,4.5,66.5,Portugal,Douro,//images.vivino.com/thumbs/ElT7lvfeQlep1ls7CJZOOg_pl_480x640.png
1896436,Quinta Vale D. Maria,2016,Quinta Vale D. Maria Vinha da Francisca Douro 2016,red,4.5,65.0,Portugal,Douro,//images.vivino.com/thumbs/xd9GVgo0TS-hxEQtVH_wnQ_pl_480x640.png
1216556,Anselmo Mendes,2017,Anselmo Mendes Muros de Melgaço Alvarinho 2017,white,4.1,15.0,Portugal,Monção e Melgaço,//images.vivino.com/thumbs/IzbJa1J9Q8itsmk0UXS26A_pl_480x640.png
1246384,Anselmo Mendes,2015,Anselmo Mendes Muros Antigos Escolha 2015,white,3.7,7.25,Portugal,Vinho Verde,//images.vivino.com/thumbs/5STn3M1SQj6LKohyOUkcVw_pl_480x640.png
1736466,Quinta do Portal,2006,Quinta do Portal Grande Reserva 2006,red,4.0,30.95,Portugal,Douro,//images.vivino.com/thumbs/S32p9rDJRDSFRp1Rsf2BrA_pl_480x640.png
2117860,Mouchão,2016,Mouchão Alentejo Dom Rafael Branco 2016,white,3.8,10.15,Portugal,Alentejo,//images.vivino.com/thumbs/v1HrU-gQSA-K6p-Q26zRxw_pl_480x640.png
1268175,Pontual,2015,Pontual Syrah 2015,red,3.6,8.35,Portugal,Alentejano,//images.vivino.com/labels/AxYXqvWwScqerH223dSL-A.jpg
1269166,Quinta Nova de Nossa Senhora do Carmo,2016,Quinta Nova de Nossa Senhora do Carmo Grainha Reserva 2016,red,4.1,16.0,Portugal,Douro,//images.vivino.com/thumbs/7hVBEDbgRV2U6kjmn7jyvA_pl_480x640.png
1200518,Anselmo Mendes,2016,Anselmo Mendes Muros Antigos Alvarinho 2016,white,3.9,15.95,Portugal,Monção e Melgaço,//images.vivino.com/thumbs/Mr6BaiIdT2KRfLoqXNIjUg_pl_480x640.png
1240414,Malhadinha Nova,2013,Malhadinha Nova Touriga Nacional da Peceguina 2013,red,3.9,25.0,Portugal,Alentejo,//images.vivino.com/thumbs/plThrM06TPWpXOEDxOs8rw_pl_480x640.png
1199799,Cabriz,2011,Cabriz Encruzado Dão 2011,white,3.5,7.95,Portugal,Dão,//images.vivino.com/thumbs/IZudG3TTSZ6BBkYF5tJ3Bw_pl_480x640.png
20891,Bacalhôa,1985,Bacalhôa Setúbal Moscatel Roxo Superior 1985,dessert,4.7,120.0,Portugal,Setúbal,//images.vivino.com/thumbs/0ssL66zES4S4dSg-08ermQ_pl_480x640.png
1765890,Bacalhôa,2018,Bacalhôa Moscatel de Setúbal 2018,fortified,3.8,4.99,Portugal,Setúbal,//images.vivino.com/thumbs/HcwOStCNRiK-yeDzXkC_Yw_pl_480x640.png
1467162,Churchill's,2007,Churchill's Quinta Da Gricha Douro 2007,red,4.3,64.95,Portugal,Douro,//images.vivino.com/thumbs/l4qXJL4yR_mVahis7TzQRg_pl_480x640.png
1988305,São Domingos,2012,São Domingos Bairrada Tinto 2012,red,3.5,6.7,Portugal,Bairrada,//images.vivino.com/thumbs/G8saoK_YQ1S2K8CSIgP9jw_pl_480x640.png
1155012,Quinta do Crasto,2015,Quinta do Crasto Crasto Superior Branco 2015,white,3.9,15.9,Portugal,Douro,//images.vivino.com/thumbs/2B1-Orx0QRmTM420tnS7iA_pl_480x640.png
2529522,Altas Quintas,2014,Altas Quintas Branco 2014,white,3.7,11.05,Portugal,Alentejano,//images.vivino.com/thumbs/WwfCZN_iSLeBEeSA3xvh2A_pl_480x640.png
76110,Quinta dos Carvalhais,2015,Quinta dos Carvalhais Único Dão Tinto 2015,red,4.4,85.88,Portugal,Dão,//images.vivino.com/thumbs/4X7l51YhQeWcs-FhYKu6rg_pl_480x640.png
5666689,Vicentino,2015,Vicentino Pinot Noir 2015,red,4.2,28.0,Portugal,Alentejo,//images.vivino.com/labels/IfxySXFpQTeWAP4KKe3aQw.jpg
1542559,Caves Transmontanas,2017,Caves Transmontanas Vértice Grande Reserva Tinto 2017,red,4.3,19.9,Portugal,Douro,//images.vivino.com/thumbs/PnH3rS3PT-u0LddOTaM1lg_pl_480x640.png
3120603,Quinta do Regueiro,2017,Quinta do Regueiro Primitivo -  Alvarinho 2017,white,4.1,16.0,Portugal,Monção e Melgaço,//images.vivino.com/labels/q5V_2DXJRSq-ty-Wff8tIA.jpg
6631434,Bardino,2017,Bardino Tinto 2017,red,4.3,19.9,Portugal,Douro,//images.vivino.com/labels/OIFN5z0xTjSx27nAeuxGFA.jpg
1142314,Quinta do Vale Meão,2016,Quinta do Vale Meão Meandro Douro Tinto 2016,red,4.1,29.45,Portugal,Douro,//images.vivino.com/thumbs/1bc2nU-0Qzq9kl0VsjSExQ_pl_480x640.png
6689483,Quinta do Cume,2015,Quinta do Cume Touriga Nacional 2015,red,4.3,24.5,Portugal,Douro,//images.vivino.com/labels/FiTn97gmTaGtFhYgDLf-Rw.jpg
2050841,Herdade de São Miguel,2018,Herdade de São Miguel Colheita Seleccionada Tinto 2018,red,3.9,5.49,Portugal,Alentejano,//images.vivino.com/thumbs/TvkfjD-bRAC2SofuoXB3Vw_pl_480x640.png
45284,Quinta do Crasto,2014,Quinta do Crasto Tinta Roriz 2014,red,4.5,53.0,Portugal,Douro,//images.vivino.com/thumbs/J7YZ5w24QNmr4VLrcU6rpw_pl_480x640.png
1200518,Anselmo Mendes,2017,Anselmo Mendes Muros Antigos Alvarinho 2017,white,4.0,15.95,Portugal,Monção e Melgaço,//images.vivino.com/thumbs/Mr6BaiIdT2KRfLoqXNIjUg_pl_480x640.png
2141689,Esporão,2012,Esporão Quinta dos Murças Assobio Douro Rosé 2012,rosé,3.5,7.6,Portugal,Douro,//images.vivino.com/thumbs/N1gJi1SCS4Ci_fIuBR37rg_pl_480x640.png
2931116,Quinta do Vale Meão,2016,Quinta do Vale Meão Meandro Douro Branco 2016,white,3.8,199.0,Portugal,Douro,//images.vivino.com/thumbs/pPl7boyMS3SMnHuWgLoL0w_pl_480x640.png
1769474,Outeiros Altos,2014,Outeiros Altos Tinto 2014,red,3.7,8.95,Portugal,Alentejo,//images.vivino.com/thumbs/l9UCKtlDR--ea7I0qFb7cw_pl_480x640.png
1184854,Vinha de Reis,2010,Vinha de Reis Touriga Nacional 2010,red,3.8,12.85,Portugal,Dão,//images.vivino.com/labels/00zmaeg5zmwtz.jpg
1911299,Torre de Coimbra,2010,Torre de Coimbra Bairrada Tinto 2010,red,3.2,8.7,Portugal,Bairrada,//images.vivino.com/thumbs/2LgJU94kR16_b1ukhN4YvA_pl_480x640.png
6328810,Conceito,2016,Conceito Ontem Tinto 2016,red,3.8,24.9,Portugal,Douro,//images.vivino.com/labels/9pWN0FmKRkmO71PFhl6SSQ.jpg
7268316,Herdade de São Miguel,2019,Herdade de São Miguel Esquecido 2019,white,4.5,14.9,Portugal,Alentejano,//images.vivino.com/thumbs/zQJfBVpGRwW4qN6HWd2veA_pl_480x640.png
76433,Cartuxa,2019,Cartuxa Foral de Évora Colheita Branco 2019,white,4.2,12.5,Portugal,Evora,//images.vivino.com/thumbs/Fb_r_9j3TbeJS3W3M9BbhA_pl_480x640.png
1601201,Quinta de Arcossó,2015,Quinta de Arcossó Superior Bago a Bago 2015,red,4.5,32.0,Portugal,Trás-os-Montes,//images.vivino.com/labels/jbqXhyNfTsCuXbNBUsuCfg.jpg
8076211,Quinta Vale D. Maria,2017,Quinta Vale D. Maria Vinhas do Sabor Superior Tinto 2017,red,3.9,15.0,Portugal,Douro Superior,//images.vivino.com/labels/UeH2NUnETxCPvudk9KpfMQ.jpg
1136061,Krohn,1965,Krohn Colheita Port 1965,fortified,4.6,460.05,Portugal,Porto,//images.vivino.com/thumbs/5Jex0HJzQi6aK_UZHXtQtA_pl_480x640.png
16378,Lavradores de Feitoria,2019,Lavradores de Feitoria Três Bagos Sauvignon 2019,white,4.1,9.9,Portugal,Douro,//images.vivino.com/thumbs/Cy11WuT6S9eSDxQ0mwM85g_pl_480x640.png
2169643,Quinta dos Termos,2017,Quinta dos Termos Reserva Talhao da Serra 2017,red,4.1,16.95,Portugal,Beira Interior,//images.vivino.com/thumbs/eFVA4C8yT3q4VtOhJ1VSyw_pl_480x640.png
3985150,Quinta Dos Castelares,2017,Quinta Dos Castelares Grande Reserva Douro 2017,red,4.5,21.0,Portugal,Douro,//images.vivino.com/labels/O6RL6qf4RsiDIZ_ftcFJdw.jpg
1155335,Bacalhôa,2019,Bacalhôa Península de Setúbal Quinta da Bacalhôa Cabernet Sauvignon 2019,red,4.4,17.9,Portugal,Península de Setúbal,//images.vivino.com/thumbs/CP9oFYHRQJGr2aUlmAtmvA_pl_480x640.png
6837549,Poças,2018,Poças Branco da Ribeira 2018,white,4.5,44.0,Portugal,Douro,//images.vivino.com/thumbs/ILFIYhiaTBiTvfsbV6ArGQ_pl_480x640.png
1270336,Filipa Pato,2019,Filipa Pato Nossa Calcário Branco 2019,white,3.9,20.49,Portugal,Beiras,//images.vivino.com/thumbs/-2m6oPqFR4Sxb8dsXSy16w_pl_480x640.png
2156915,Arrepiado Velho,2018,Arrepiado Velho Tradição Tinto 2018,red,4.4,28.0,Portugal,Alentejano,//images.vivino.com/thumbs/th8yWSO5SMK9ggng1oYaSQ_pl_480x640.png
2494082,CARM,2019,CARM Vinha da Urze Branco 2019,white,3.7,4.39,Portugal,Douro,//images.vivino.com/thumbs/J00KTDXDRTmBQ_dd70ABdA_pl_480x640.png
3652286,Sandeman,2013,Sandeman Quinta do Seixo Vintage Port 2013,fortified,4.3,39.0,Portugal,Porto,//images.vivino.com/thumbs/tQd4HIXtTjyqEYcTBEP3fg_pl_480x640.png
4274989,A & D Wines,2020,A & D Wines Monólogo Avesso P67 2020,white,3.9,8.0,Portugal,Vinho Verde,//images.vivino.com/thumbs/fG1RmwzMQkqtMJaQ5qnuIw_pl_480x640.png
2045239,Ervideira,2011,Ervideira Conde d'Ervideira Private Selection Tinto 2011,red,4.2,30.0,Portugal,Alentejano,//images.vivino.com/thumbs/xh89k21RSyCAHbfa5-Rvug_pl_480x640.png
5839995,Messias,2017,Messias Bairrada Tradição Baga 2017,red,3.7,10.15,Portugal,Bairrada,//images.vivino.com/labels/-73eHRAZTGSviA5BDWHbxw.jpg
1522769,Folha do Meio,2015,Folha do Meio Branco 2015,white,3.7,11.95,Portugal,Alentejano,//images.vivino.com/labels/lPWNlpePQT2sch21OD-j2w.jpg
2140861,Monte do Pintor,2016,Monte do Pintor Pequeno Pintor Alentejo 2016,red,3.7,8.99,Portugal,Alentejano,//images.vivino.com/thumbs/NnR5o4VwRky3hRGn_sCgZg_pl_480x640.png
1235048,Adega Cooperativa de Borba,2015,Adega Cooperativa de Borba Alentejo Reserva Tinto 2015,red,4.0,11.99,Portugal,Alentejo,//images.vivino.com/thumbs/BVPmKqmTR6yX57A8lA1bSA_pl_480x640.png
3327618,AdegaMãe,2014,AdegaMãe Merlot 2014,red,3.5,10.95,Portugal,Lisboa,//images.vivino.com/labels/vqrdRHLATUajJqWuXVHmVg.jpg
7152817,Casa Américo,2015,Casa Américo Alfrocheiro 2015,red,3.7,11.95,Portugal,Dão,//images.vivino.com/labels/sTS4WKfcSa6jSB071AsFfw.jpg
1314401,Casal Sta. Maria,2014,Casal Sta. Maria Sauvignon Blanc 2014,white,3.9,14.45,Portugal,Lisboa,//images.vivino.com/labels/skWJhLiLRR69tgz7pzDnpw.jpg
74714,Vale da Judia,2003,Vale da Judia Colheita Seleccionada Tinto 2003,red,4.0,14.95,Portugal,Península de Setúbal,//images.vivino.com/labels/7bWBwzNHT1ObPOJZz-SBQg.jpg
1191946,Casa Ermelinda Freitas,2019,Casa Ermelinda Freitas Dona Ermelinda Palmela Tinto 2019,red,3.6,3.5,Portugal,Palmela,//images.vivino.com/thumbs/tmpQZHsjSBiayj1dgvRopg_pl_480x640.png
76372,Kopke,2009,Kopke Colheita Port 2009,fortified,4.0,34.95,Portugal,Porto,//images.vivino.com/thumbs/YDhDDXL1QQijmWvOnO418A_pl_480x640.png
1175612,Quinta do Noval,1937,Quinta do Noval Port Tawny Colheita 1937,fortified,4.9,595.0,Portugal,Porto,//images.vivino.com/thumbs/jyuwaX9rTniqvT8Yf6GQqQ_pl_480x640.png
1234518,Adega de Monção,2019,Adega de Monção Muralhas de Monção Vinho Verde Branco 2019,white,3.8,4.1,Portugal,Vinho Verde,//images.vivino.com/thumbs/zMBzgcVhQEGuy5B5lL4RSw_pl_480x640.png
6893937,Cara a Cara,2016,Cara a Cara Superior Tinto 2016,red,3.0,3.92,Portugal,Douro,//images.vivino.com/labels/YVn4PJSdTIyyARVyXWd0Xw.jpg
1136448,Quinta do Portal,1995,Quinta do Portal Vintage Port 1995,fortified,4.6,74.0,Portugal,Porto,//images.vivino.com/thumbs/PcvZaknfTvCs53UYc8HEFg_pl_480x640.png
5929190,Piano,2017,Piano Moscatel Galego 2017,white,4.0,11.95,Portugal,Douro,//images.vivino.com/thumbs/qXLHUtgQSTas3824aSx2Ig_pl_480x640.png
1294904,Ervideira,2017,Ervideira Invisível Aragonez 2017,white,4.1,14.49,Portugal,Alentejo,//images.vivino.com/thumbs/pcGuJX7IQuGhUrlcEcocyw_pl_480x640.png
75977,Casa Ferreirinha,2016,Casa Ferreirinha Esteva Douro 2016,red,3.6,6.25,Portugal,Douro,//images.vivino.com/thumbs/WDxp8_IaRQOHq8j2BtORlQ_pl_480x640.png
3830208,Quinta de Ventozelo,2017,Quinta de Ventozelo Viosinho 2017,white,4.0,11.95,Portugal,Douro,//images.vivino.com/thumbs/nSZ33wnIRsqtXSGIdyy_fg_pl_480x640.png
6021428,Casa Américo,2014,Casa Américo Tinto 2014,red,3.5,9.49,Portugal,Dão,//images.vivino.com/thumbs/sA_VjngVTBuenaMBgxVfNw_pl_480x640.png
75021,Quinta da Romeira,2018,Quinta da Romeira Prova Regia Arinto 2018,white,3.6,5.99,Portugal,Lisboa,//images.vivino.com/thumbs/przlr6ExSWamDFHixB6FTg_pl_480x640.png
1189511,Quinta dos Termos,2016,Quinta dos Termos Tinto 2016,red,3.7,6.99,Portugal,Beira Interior,//images.vivino.com/labels/BKd0zVtbQwSS1zuh9Fl_Ew.jpg
1928037,Quinta da Plansel,2015,Quinta da Plansel Plansel Selecta 2015,red,3.7,13.49,Portugal,Alentejano,//images.vivino.com/thumbs/IAxJMdMKR_WleXqUZdBKqQ_pl_480x640.png
1261672,Murganheira,2010,Murganheira Super Reserva Bruto 2010,sparkling,3.8,13.75,Portugal,Távora-Varosa,//images.vivino.com/thumbs/WgS6end5RqqMmpGPHIybIA_pl_480x640.png
1480583,Quinta dos Frades,2017,Quinta dos Frades Vinha dos Deuses 2017,red,4.1,13.5,Portugal,Douro,//images.vivino.com/thumbs/HuvYyGqBThapDzekNmlJ1A_pl_480x640.png
90059,Quinta do Carmo,2017,Quinta do Carmo Dom Martinho Tinto 2017,red,3.8,5.99,Portugal,Alentejano,//images.vivino.com/thumbs/OUBc0mcgS7eKLIYlAg0gIw_pl_480x640.png
75606,Reguengos,2016,Reguengos Reserva Tinto 2016,red,3.7,8.49,Portugal,Reguengos,//images.vivino.com/thumbs/0EFKjWbUS2a5l5PWZZJucQ_pl_480x640.png
1408345,Grandjó,2016,Grandjó Douro Tinto 2016,red,3.9,7.49,Portugal,Douro,//images.vivino.com/labels/xmQLzoa2RkKouH-pDP9Ixw.jpg
76101,Quinta dos Carvalhais,2013,Quinta dos Carvalhais Duque de Viseu Tinto 2013,red,3.5,7.99,Portugal,Dão,//images.vivino.com/thumbs/upOMLKI5SJ-27DpcNFWiGg_pl_480x640.png
1286435,Parceria,2012,Parceria Tinto 2012,red,3.3,11.95,Portugal,Douro,//images.vivino.com/labels/xOpX3E0uTOu9hoeEyGNQww.jpg
76372,Kopke,2002,Kopke Colheita Port 2002,fortified,4.1,49.9,Portugal,Porto,//images.vivino.com/thumbs/YDhDDXL1QQijmWvOnO418A_pl_480x640.png
1272225,Quinta da Terrugem,2011,Quinta da Terrugem Tinto 2011,red,3.9,49.0,Portugal,Alentejo,//images.vivino.com/thumbs/V1xWPPRERKGcaf2cCt80tw_pl_480x640.png
1136061,Krohn,1996,Krohn Colheita Port 1996,fortified,4.0,39.95,Portugal,Porto,//images.vivino.com/thumbs/5Jex0HJzQi6aK_UZHXtQtA_pl_480x640.png
1240414,Malhadinha Nova,2015,Malhadinha Nova Touriga Nacional da Peceguina 2015,red,4.1,24.95,Portugal,Alentejo,//images.vivino.com/thumbs/plThrM06TPWpXOEDxOs8rw_pl_480x640.png
1393914,Ramos Pinto,2002,Ramos Pinto Quinta de Ervamoira Vintage Porto 2002,fortified,4.1,61.84,Portugal,Porto,//images.vivino.com/thumbs/gJb-tWfBQhqTcg8WCMrCDQ_pl_480x640.png
76372,Kopke,1974,Kopke Colheita Port 1974,fortified,4.6,93.5,Portugal,Porto,//images.vivino.com/thumbs/YDhDDXL1QQijmWvOnO418A_pl_480x640.png
1198393,Cálem,1961,Cálem Porto Tawny Colheita 1961,fortified,4.5,268.8,Portugal,Porto,//images.vivino.com/thumbs/fWfW5oZuQMu-fxJWHg5u8g_pl_480x640.png
7686582,Vale de Vila,2019,Vale de Vila Grande Reserva Tinto 2019,red,4.2,15.2,Portugal,Douro,//images.vivino.com/labels/pmxS4oqRTo6P7FKpB1UnCg.jpg
1197704,João Pires,2020,João Pires Branco 2020,white,3.9,3.95,Portugal,Península de Setúbal,//images.vivino.com/thumbs/L4kJA2SaQ2COvqYrR1URDQ_pl_480x640.png
1459651,Porca de Murca,2015,Porca de Murca Reserva Tinto 2015,red,3.8,8.95,Portugal,Douro,//images.vivino.com/thumbs/U-2UGnoUR7mYgLa_bb9zKg_pl_480x640.png
20538,Messias,2014,Messias Dão Selection Tinto 2014,red,3.3,6.99,Portugal,Dão,//images.vivino.com/thumbs/7F1iedRyQ5mEH28UkeIi4g_pl_480x640.png
91097,Quinta de Ventozelo,2017,Quinta de Ventozelo Tinta Roriz 2017,red,4.2,12.1,Portugal,Douro,//images.vivino.com/labels/mW_VOBzPQaiz6cwEUOiXCg.jpg
4209459,Quinta de Valle Longo,2016,Quinta de Valle Longo Tinto 2016,red,3.5,5.49,Portugal,Douro,//images.vivino.com/labels/bNRbRPDiQKKhI-9GSZHEcA.jpg
2362046,Susana Esteban,2015,Susana Esteban Aventura Branco 2015,white,3.6,11.95,Portugal,Alentejano,//images.vivino.com/thumbs/6jwLLFI4Qe6aK2LFvZN4OA_pl_480x640.png
1143310,Porca de Murca,2013,Porca de Murca Branco 2013,white,3.3,11.95,Portugal,Douro,//images.vivino.com/thumbs/uxhfStIPTd6Y6KIgFZWRFQ_pl_480x640.png
1229391,Herdade do Perdigão,2015,Herdade do Perdigão Villa Romanu Branco 2015,white,3.5,5.95,Portugal,Alentejano,//images.vivino.com/thumbs/AteBw0asSpmbxHT_CFDT0Q_pl_480x640.png
76102,Quinta dos Carvalhais,2018,Quinta dos Carvalhais Dão Duque de Viseu Branco 2018,white,3.8,10.65,Portugal,Dão,//images.vivino.com/thumbs/hpAQu_j6TOuqOCVPmxY6iw_pl_480x640.png
1911299,Torre de Coimbra,2014,Torre de Coimbra Bairrada Tinto 2014,red,3.6,7.99,Portugal,Bairrada,//images.vivino.com/thumbs/2LgJU94kR16_b1ukhN4YvA_pl_480x640.png
1197704,João Pires,2017,João Pires Branco 2017,white,3.7,4.51,Portugal,Península de Setúbal,//images.vivino.com/thumbs/L4kJA2SaQ2COvqYrR1URDQ_pl_480x640.png
3427903,CARM,2014,CARM Vinha da Urze Reserva Branco 2014,white,3.7,4.8,Portugal,Douro,//images.vivino.com/labels/NRaZMcVSRiaIL-yRh-Ra-A.jpg
2306781,Quinta do Piloto,2018,Quinta do Piloto Piloto Collection Roxo Bronco 2018,white,4.0,11.95,Portugal,Península de Setúbal,//images.vivino.com/wineries/107546/wines/001dfx9jxf6ez.jpg
2375770,São Domingos,2014,São Domingos Tinto Bruto 2014,sparkling,3.3,10.49,Portugal,Bairrada,//images.vivino.com/labels/6oXRh1brSIeithrP-DLhvQ.jpg
1380962,Quinta do Portal,2015,Quinta do Portal Colheita Red 2015,red,3.7,11.95,Portugal,Douro,//images.vivino.com/thumbs/1ubOi_Q9QLObVC2L1MGY5Q_pl_480x640.png
1177824,Sexy,2019,Sexy Tinto 2019,red,3.5,6.39,Portugal,Alentejo,//images.vivino.com/thumbs/7OInEsZwS0CHojsrqmxW4g_pl_480x640.png
1187604,Quinta do Côtto,1989,Quinta do Côtto Vintage Port 1989,fortified,4.4,70.0,Portugal,Porto,//images.vivino.com/thumbs/DST88woLTN-A_vIrhN7WYg_pl_480x640.png
76101,Quinta dos Carvalhais,2019,Quinta dos Carvalhais Duque de Viseu Tinto 2019,red,3.7,4.49,Portugal,Dão,//images.vivino.com/thumbs/upOMLKI5SJ-27DpcNFWiGg_pl_480x640.png
1172735,Julia Kemper,2016,Julia Kemper Vinhas Selecionadas 2016,red,3.6,8.4,Portugal,Dão,//images.vivino.com/thumbs/rwUWX1U0QfOUwqnD_-SZcw_pl_480x640.png
1151644,CARM,2018,CARM Douro Tinto 2018,red,4.1,12.29,Portugal,Douro,//images.vivino.com/thumbs/_ypu-IiHSNOtyQyePQ4eSA_pl_480x640.png
1785564,Anselmo Mendes,2019,Anselmo Mendes Magma Verdelho 2019,white,3.9,16.95,Portugal,Biscoitos,//images.vivino.com/thumbs/vhH2bzI5RpG3nF5odfNb1w_pl_480x640.png
22317,Luis Pato,2011,Luis Pato Baga Beiras Quinta do Ribeirinho Pé Franco 2011,red,4.3,150.0,Portugal,Beiras,//images.vivino.com/thumbs/wwlkFXpIRzOJYmx8ua50Lw_pl_480x640.png
1151651,CARM,2016,CARM Grande Reserva Tinto 2016,red,4.2,39.0,Portugal,Douro,//images.vivino.com/thumbs/nsASpkxnQ1CYFgDUA2SBag_pl_480x640.png
9001,Niepoort,2018,Niepoort Douro Redoma Branco 2018,white,4.1,16.1,Portugal,Douro,//images.vivino.com/thumbs/qSAfjOinQ2SWoemIPTXSsg_pl_480x640.png
